RLDNR,RBUKRS,GJAHR,BELNR,DOCLN,RYEAR,POPER,BUDAT,BLDAT,BLART,RACCT,RCNTR,PRCTR,DRCRK,RWCUR,HSL,WSL,USNAM,STBLG
0L,2000,2023,0000102078,000001,2023,004,2023-04-05,2023-03-25,SA,600000,20000009,P200001,S,USD,187328.56,187328.56,USER003,
0L,2000,2023,0000102078,000002,2023,004,2023-04-05,2023-03-25,SA,170000,,P200001,H,USD,-187328.56,-187328.56,USER003,
0L,2000,2023,0000102079,000001,2023,004,2023-04-25,2023-04-23,SA,620000,20000009,P200001,S,USD,15410.28,15410.28,USER019,
0L,2000,2023,0000102079,000002,2023,004,2023-04-25,2023-04-23,SA,170000,,P200001,H,USD,-15410.28,-15410.28,USER019,
0L,2000,2023,0000102080,000001,2023,004,2023-04-12,2023-04-09,SA,620000,20000009,P200001,S,USD,64151.6,64151.6,USER027,
0L,2000,2023,0000102080,000002,2023,004,2023-04-12,2023-04-09,SA,170000,,P200001,H,USD,-64151.6,-64151.6,USER027,
0L,2000,2023,0000102081,000001,2023,004,2023-04-28,2023-04-17,SA,620000,20000009,P200001,S,USD,69942.99,69942.99,USER026,
0L,2000,2023,0000102081,000002,2023,004,2023-04-28,2023-04-17,SA,170000,,P200001,H,USD,-69942.99,-69942.99,USER026,
0L,2000,2023,0000102082,000001,2023,004,2023-04-19,2023-04-16,KR,740000,20000009,P200001,S,USD,8940.39,8940.39,USER011,
0L,2000,2023,0000102082,000002,2023,004,2023-04-19,2023-04-16,KR,160000,,P200001,H,USD,-8940.39,-8940.39,USER011,
0L,2000,2023,0000102083,000001,2023,004,2023-04-10,2023-04-03,KR,740000,20000009,P200001,S,USD,5366.68,5366.68,USER012,
0L,2000,2023,0000102083,000002,2023,004,2023-04-10,2023-04-03,KR,160000,,P200001,H,USD,-5366.68,-5366.68,USER012,
0L,2000,2023,0000102084,000001,2023,004,2023-04-19,2023-04-16,KR,740000,20000009,P200001,S,USD,84136.08,84136.08,USER003,
0L,2000,2023,0000102084,000002,2023,004,2023-04-19,2023-04-16,KR,160000,,P200001,H,USD,-84136.08,-84136.08,USER003,
0L,2000,2023,0000102085,000001,2023,004,2023-04-27,2023-04-26,KR,740000,20000009,P200001,S,USD,18135.74,18135.74,USER026,
0L,2000,2023,0000102085,000002,2023,004,2023-04-27,2023-04-26,KR,160000,,P200001,H,USD,-18135.74,-18135.74,USER026,
0L,2000,2023,0000102086,000001,2023,004,2023-04-28,2023-04-20,KR,740000,20000009,P200001,S,USD,14598.49,14598.49,USER003,
0L,2000,2023,0000102086,000002,2023,004,2023-04-28,2023-04-20,KR,160000,,P200001,H,USD,-14598.49,-14598.49,USER003,
0L,2000,2023,0000102087,000001,2023,004,2023-04-07,2023-03-31,KR,740000,20000009,P200001,S,USD,16957.24,16957.24,USER034,
0L,2000,2023,0000102087,000002,2023,004,2023-04-07,2023-03-31,KR,160000,,P200001,H,USD,-16957.24,-16957.24,USER034,
0L,2000,2023,0000102088,000001,2023,004,2023-04-28,2023-04-18,KR,740000,20000009,P200001,S,USD,67.84,67.84,USER003,
0L,2000,2023,0000102088,000002,2023,004,2023-04-28,2023-04-18,KR,160000,,P200001,H,USD,-67.84,-67.84,USER003,
0L,2000,2023,0000102089,000001,2023,004,2023-04-28,2023-04-20,KR,740000,20000009,P200001,S,USD,9842.42,9842.42,USER011,
0L,2000,2023,0000102089,000002,2023,004,2023-04-28,2023-04-20,KR,160000,,P200001,H,USD,-9842.42,-9842.42,USER011,
0L,2000,2023,0000102090,000001,2023,004,2023-04-10,2023-04-01,KR,740000,20000009,P200001,S,USD,41277.19,41277.19,USER002,
0L,2000,2023,0000102090,000002,2023,004,2023-04-10,2023-04-01,KR,160000,,P200001,H,USD,-41277.19,-41277.19,USER002,
0L,2000,2023,0000102091,000001,2023,004,2023-04-28,2023-04-22,AB,740000,20000009,P200001,S,USD,10398.22,10398.22,USER009,
0L,2000,2023,0000102091,000002,2023,004,2023-04-28,2023-04-22,AB,490000,,P200001,H,USD,-10398.22,-10398.22,USER009,
0L,2000,2023,0000102092,000001,2023,004,2023-04-10,2023-04-03,KR,740000,20000009,P200001,S,USD,359.35,359.35,USER021,
0L,2000,2023,0000102092,000002,2023,004,2023-04-10,2023-04-03,KR,160000,,P200001,H,USD,-359.35,-359.35,USER021,
0L,2000,2023,0000102093,000001,2023,004,2023-04-28,2023-04-18,KR,740000,20000009,P200001,S,USD,22740.81,22740.81,USER024,
0L,2000,2023,0000102093,000002,2023,004,2023-04-28,2023-04-18,KR,160000,,P200001,H,USD,-22740.81,-22740.81,USER024,
0L,2000,2023,0000102094,000001,2023,004,2023-04-28,2023-04-19,KR,740000,20000009,P200001,S,USD,29146.54,29146.54,USER024,
0L,2000,2023,0000102094,000002,2023,004,2023-04-28,2023-04-19,KR,160000,,P200001,H,USD,-29146.54,-29146.54,USER024,
0L,2000,2023,0000102095,000001,2023,004,2023-04-30,2023-04-28,KR,740000,20000009,P200001,S,USD,6058.05,6058.05,USER031,
0L,2000,2023,0000102095,000002,2023,004,2023-04-30,2023-04-28,KR,160000,,P200001,H,USD,-6058.05,-6058.05,USER031,
0L,2000,2023,0000102096,000001,2023,004,2023-04-07,2023-03-28,KR,500000,20000010,P200002,S,USD,67863.82,67863.82,USER031,
0L,2000,2023,0000102096,000002,2023,004,2023-04-07,2023-03-28,KR,160000,,P200002,H,USD,-67863.82,-67863.82,USER031,
0L,2000,2023,0000102097,000001,2023,004,2023-04-27,2023-04-23,KR,500000,20000010,P200002,S,USD,1609774.14,1609774.14,USER019,
0L,2000,2023,0000102097,000002,2023,004,2023-04-27,2023-04-23,KR,160000,,P200002,H,USD,-1609774.14,-1609774.14,USER019,
0L,2000,2023,0000102098,000001,2023,004,2023-04-28,2023-04-24,KR,500000,20000010,P200002,S,USD,695.3,695.3,USER025,
0L,2000,2023,0000102098,000002,2023,004,2023-04-28,2023-04-24,KR,160000,,P200002,H,USD,-695.3,-695.3,USER025,
0L,2000,2023,0000102099,000001,2023,004,2023-04-25,2023-04-17,KR,500000,20000010,P200002,S,USD,121300.42,121300.42,USER016,
0L,2000,2023,0000102099,000002,2023,004,2023-04-25,2023-04-17,KR,160000,,P200002,H,USD,-121300.42,-121300.42,USER016,
0L,2000,2023,0000102100,000001,2023,004,2023-04-20,2023-04-12,KR,500000,20000010,P200002,S,USD,404138.79,404138.79,USER038,
0L,2000,2023,0000102100,000002,2023,004,2023-04-20,2023-04-12,KR,160000,,P200002,H,USD,-404138.79,-404138.79,USER038,
0L,2000,2023,0000102101,000001,2023,004,2023-04-03,2023-03-24,KR,500000,20000010,P200002,S,USD,363421.48,363421.48,USER013,
0L,2000,2023,0000102101,000002,2023,004,2023-04-03,2023-03-24,KR,160000,,P200002,H,USD,-363421.48,-363421.48,USER013,
0L,2000,2023,0000102102,000001,2023,004,2023-04-28,2023-04-28,KR,500000,20000010,P200002,S,USD,1198360.29,1198360.29,USER013,
0L,2000,2023,0000102102,000002,2023,004,2023-04-28,2023-04-28,KR,160000,,P200002,H,USD,-1198360.29,-1198360.29,USER013,
0L,2000,2023,0000102103,000001,2023,004,2023-04-28,2023-04-17,KR,500000,20000010,P200002,S,USD,78426.2,78426.2,USER037,
0L,2000,2023,0000102103,000002,2023,004,2023-04-28,2023-04-17,KR,160000,,P200002,H,USD,-78426.2,-78426.2,USER037,
0L,2000,2023,0000102104,000001,2023,004,2023-04-24,2023-04-24,KR,510000,20000010,P200002,S,USD,893441.77,893441.77,USER034,
0L,2000,2023,0000102104,000002,2023,004,2023-04-24,2023-04-24,KR,160000,,P200002,H,USD,-893441.77,-893441.77,USER034,
0L,2000,2023,0000102105,000001,2023,004,2023-04-30,2023-04-21,KR,510000,20000010,P200002,S,USD,401795.29,401795.29,USER029,
0L,2000,2023,0000102105,000002,2023,004,2023-04-30,2023-04-21,KR,160000,,P200002,H,USD,-401795.29,-401795.29,USER029,
0L,2000,2023,0000102106,000001,2023,004,2023-04-02,2023-03-24,KR,510000,20000010,P200002,S,USD,1088295.73,1088295.73,USER003,
0L,2000,2023,0000102106,000002,2023,004,2023-04-02,2023-03-24,KR,160000,,P200002,H,USD,-1088295.73,-1088295.73,USER003,
0L,2000,2023,0000102107,000001,2023,004,2023-04-07,2023-04-04,KR,510000,20000010,P200002,S,USD,185439.77,185439.77,USER014,
0L,2000,2023,0000102107,000002,2023,004,2023-04-07,2023-04-04,KR,160000,,P200002,H,USD,-185439.77,-185439.77,USER014,
0L,2000,2023,0000102108,000001,2023,004,2023-04-28,2023-04-19,KR,510000,20000010,P200002,S,USD,4889.87,4889.87,USER020,
0L,2000,2023,0000102108,000002,2023,004,2023-04-28,2023-04-19,KR,160000,,P200002,H,USD,-4889.87,-4889.87,USER020,
0L,2000,2023,0000102109,000001,2023,004,2023-04-06,2023-03-30,KR,510000,20000010,P200002,S,USD,994462.34,994462.34,USER001,
0L,2000,2023,0000102109,000002,2023,004,2023-04-06,2023-03-30,KR,160000,,P200002,H,USD,-994462.34,-994462.34,USER001,
0L,2000,2023,0000102110,000001,2023,004,2023-04-05,2023-03-31,KR,510000,20000010,P200002,S,USD,867274.32,867274.32,USER036,
0L,2000,2023,0000102110,000002,2023,004,2023-04-05,2023-03-31,KR,160000,,P200002,H,USD,-867274.32,-867274.32,USER036,
0L,2000,2023,0000102111,000001,2023,004,2023-04-27,2023-04-18,KR,510000,20000010,P200002,S,USD,1286013.78,1286013.78,USER013,
0L,2000,2023,0000102111,000002,2023,004,2023-04-27,2023-04-18,KR,160000,,P200002,H,USD,-1286013.78,-1286013.78,USER013,
0L,2000,2023,0000102112,000001,2023,004,2023-04-06,2023-04-06,KR,510000,20000010,P200002,S,USD,828194.3,828194.3,USER011,
0L,2000,2023,0000102112,000002,2023,004,2023-04-06,2023-04-06,KR,160000,,P200002,H,USD,-828194.3,-828194.3,USER011,
0L,2000,2023,0000102113,000001,2023,004,2023-04-04,2023-04-03,KR,510000,20000010,P200002,S,USD,588635.64,588635.64,USER025,
0L,2000,2023,0000102113,000002,2023,004,2023-04-04,2023-04-03,KR,160000,,P200002,H,USD,-588635.64,-588635.64,USER025,
0L,2000,2023,0000102114,000001,2023,004,2023-04-03,2023-03-24,SA,600000,20000010,P200002,S,USD,40233.7,40233.7,USER024,
0L,2000,2023,0000102114,000002,2023,004,2023-04-03,2023-03-24,SA,170000,,P200002,H,USD,-40233.7,-40233.7,USER024,
0L,2000,2023,0000102115,000001,2023,004,2023-04-05,2023-04-05,SA,600000,20000010,P200002,S,USD,96827.59,96827.59,USER028,
0L,2000,2023,0000102115,000002,2023,004,2023-04-05,2023-04-05,SA,170000,,P200002,H,USD,-96827.59,-96827.59,USER028,
0L,2000,2023,0000102116,000001,2023,004,2023-04-12,2023-04-12,SA,600000,20000010,P200002,S,USD,22252.14,22252.14,USER014,
0L,2000,2023,0000102116,000002,2023,004,2023-04-12,2023-04-12,SA,170000,,P200002,H,USD,-22252.14,-22252.14,USER014,
0L,2000,2023,0000102117,000001,2023,004,2023-04-23,2023-04-12,SA,600000,20000010,P200002,S,USD,27065.55,27065.55,USER008,
0L,2000,2023,0000102117,000002,2023,004,2023-04-23,2023-04-12,SA,170000,,P200002,H,USD,-27065.55,-27065.55,USER008,
0L,2000,2023,0000102118,000001,2023,004,2023-04-14,2023-04-11,SA,600000,20000010,P200002,S,USD,19555.04,19555.04,USER006,
0L,2000,2023,0000102118,000002,2023,004,2023-04-14,2023-04-11,SA,170000,,P200002,H,USD,-19555.04,-19555.04,USER006,
0L,2000,2023,0000102119,000001,2023,004,2023-04-03,2023-04-03,SA,600000,20000010,P200002,S,USD,279644.72,279644.72,USER006,
0L,2000,2023,0000102119,000002,2023,004,2023-04-03,2023-04-03,SA,170000,,P200002,H,USD,-279644.72,-279644.72,USER006,
0L,2000,2023,0000102120,000001,2023,004,2023-04-05,2023-03-25,SA,600000,20000010,P200002,S,USD,15145.33,15145.33,USER001,
0L,2000,2023,0000102120,000002,2023,004,2023-04-05,2023-03-25,SA,170000,,P200002,H,USD,-15145.33,-15145.33,USER001,
0L,2000,2023,0000102121,000001,2023,004,2023-04-21,2023-04-12,SA,600000,20000010,P200002,S,USD,182110.81,182110.81,USER012,
0L,2000,2023,0000102121,000002,2023,004,2023-04-21,2023-04-12,SA,170000,,P200002,H,USD,-182110.81,-182110.81,USER012,
0L,2000,2023,0000102122,000001,2023,004,2023-04-19,2023-04-17,SA,600000,20000010,P200002,S,USD,103.43,103.43,USER029,
0L,2000,2023,0000102122,000002,2023,004,2023-04-19,2023-04-17,SA,170000,,P200002,H,USD,-103.43,-103.43,USER029,
0L,2000,2023,0000102123,000001,2023,004,2023-04-28,2023-04-28,SA,620000,20000010,P200002,S,USD,2685.44,2685.44,USER004,
0L,2000,2023,0000102123,000002,2023,004,2023-04-28,2023-04-28,SA,170000,,P200002,H,USD,-2685.44,-2685.44,USER004,
0L,2000,2023,0000102124,000001,2023,004,2023-04-28,2023-04-25,SA,620000,20000010,P200002,S,USD,14704.03,14704.03,USER033,
0L,2000,2023,0000102124,000002,2023,004,2023-04-28,2023-04-25,SA,170000,,P200002,H,USD,-14704.03,-14704.03,USER033,
0L,2000,2023,0000102125,000001,2023,004,2023-04-21,2023-04-19,SA,620000,20000010,P200002,S,USD,147139.23,147139.23,USER003,
0L,2000,2023,0000102125,000002,2023,004,2023-04-21,2023-04-19,SA,170000,,P200002,H,USD,-147139.23,-147139.23,USER003,
0L,2000,2023,0000102126,000001,2023,004,2023-04-28,2023-04-24,KR,720000,20000010,P200002,S,USD,6700.51,6700.51,USER009,
0L,2000,2023,0000102126,000002,2023,004,2023-04-28,2023-04-24,KR,160000,,P200002,H,USD,-6700.51,-6700.51,USER009,
0L,2000,2023,0000102127,000001,2023,004,2023-04-06,2023-03-29,KR,720000,20000010,P200002,S,USD,49843.17,49843.17,USER039,
0L,2000,2023,0000102127,000002,2023,004,2023-04-06,2023-03-29,KR,160000,,P200002,H,USD,-49843.17,-49843.17,USER039,
0L,2000,2023,0000102128,000001,2023,004,2023-04-11,2023-04-03,KR,720000,20000010,P200002,S,USD,35338.37,35338.37,USER036,
0L,2000,2023,0000102128,000002,2023,004,2023-04-11,2023-04-03,KR,160000,,P200002,H,USD,-35338.37,-35338.37,USER036,
0L,2000,2023,0000102129,000001,2023,004,2023-04-28,2023-04-25,KR,720000,20000010,P200002,S,USD,91408.1,91408.1,USER001,
0L,2000,2023,0000102129,000002,2023,004,2023-04-28,2023-04-25,KR,160000,,P200002,H,USD,-91408.1,-91408.1,USER001,
0L,2000,2023,0000102130,000001,2023,004,2023-04-14,2023-04-11,KR,720000,20000010,P200002,S,USD,18478.19,18478.19,USER012,
0L,2000,2023,0000102130,000002,2023,004,2023-04-14,2023-04-11,KR,160000,,P200002,H,USD,-18478.19,-18478.19,USER012,
0L,2000,2023,0000102131,000001,2023,004,2023-04-11,2023-04-06,KR,720000,20000010,P200002,S,USD,986.8,986.8,USER017,
0L,2000,2023,0000102131,000002,2023,004,2023-04-11,2023-04-06,KR,160000,,P200002,H,USD,-986.8,-986.8,USER017,
0L,2000,2023,0000102132,000001,2023,004,2023-04-04,2023-04-01,KR,720000,20000010,P200002,S,USD,31070.15,31070.15,USER008,
0L,2000,2023,0000102132,000002,2023,004,2023-04-04,2023-04-01,KR,160000,,P200002,H,USD,-31070.15,-31070.15,USER008,
0L,2000,2023,0000102133,000001,2023,004,2023-04-25,2023-04-19,KR,720000,20000010,P200002,S,USD,81398.01,81398.01,USER020,
0L,2000,2023,0000102133,000002,2023,004,2023-04-25,2023-04-19,KR,160000,,P200002,H,USD,-81398.01,-81398.01,USER020,
0L,2000,2023,0000102134,000001,2023,004,2023-04-28,2023-04-18,KR,730000,20000010,P200002,S,USD,111356.16,111356.16,USER009,
0L,2000,2023,0000102134,000002,2023,004,2023-04-28,2023-04-18,KR,160000,,P200002,H,USD,-111356.16,-111356.16,USER009,
0L,2000,2023,0000102135,000001,2023,004,2023-04-27,2023-04-16,KR,730000,20000010,P200002,S,USD,23637.75,23637.75,USER004,
0L,2000,2023,0000102135,000002,2023,004,2023-04-27,2023-04-16,KR,160000,,P200002,H,USD,-23637.75,-23637.75,USER004,
0L,2000,2023,0000102136,000001,2023,004,2023-04-28,2023-04-23,KR,730000,20000010,P200002,S,USD,171512.23,171512.23,USER018,
0L,2000,2023,0000102136,000002,2023,004,2023-04-28,2023-04-23,KR,160000,,P200002,H,USD,-171512.23,-171512.23,USER018,
0L,2000,2023,0000102137,000001,2023,004,2023-04-27,2023-04-24,AF,780000,20000010,P200002,S,USD,352622.78,352622.78,USER008,
0L,2000,2023,0000102137,000002,2023,004,2023-04-27,2023-04-24,AF,199000,,P200002,H,USD,-352622.78,-352622.78,USER008,
0L,2000,2023,0000102138,000001,2023,004,2023-04-28,2023-04-24,AF,780000,20000010,P200002,S,USD,12305.78,12305.78,USER039,
0L,2000,2023,0000102138,000002,2023,004,2023-04-28,2023-04-24,AF,199000,,P200002,H,USD,-12305.78,-12305.78,USER039,
0L,2000,2023,0000102139,000001,2023,004,2023-04-30,2023-04-25,AF,780000,20000010,P200002,S,USD,72676.39,72676.39,USER021,
0L,2000,2023,0000102139,000002,2023,004,2023-04-30,2023-04-25,AF,199000,,P200002,H,USD,-72676.39,-72676.39,USER021,
0L,2000,2023,0000102140,000001,2023,004,2023-04-27,2023-04-23,AF,780000,20000010,P200002,S,USD,192430.25,192430.25,USER021,
0L,2000,2023,0000102140,000002,2023,004,2023-04-27,2023-04-23,AF,199000,,P200002,H,USD,-192430.25,-192430.25,USER021,
0L,2000,2023,0000102141,000001,2023,004,2023-04-28,2023-04-17,AF,780000,20000010,P200002,S,USD,79041.34,79041.34,USER010,
0L,2000,2023,0000102141,000002,2023,004,2023-04-28,2023-04-17,AF,199000,,P200002,H,USD,-79041.34,-79041.34,USER010,
0L,2000,2023,0000102142,000001,2023,004,2023-04-18,2023-04-07,SA,600000,20000011,P200003,S,USD,161256.35,161256.35,USER019,
0L,2000,2023,0000102142,000002,2023,004,2023-04-18,2023-04-07,SA,170000,,P200003,H,USD,-161256.35,-161256.35,USER019,
0L,2000,2023,0000102143,000001,2023,004,2023-04-30,2023-04-23,SA,600000,20000011,P200003,S,USD,386833.07,386833.07,USER023,
0L,2000,2023,0000102143,000002,2023,004,2023-04-30,2023-04-23,SA,170000,,P200003,H,USD,-386833.07,-386833.07,USER023,
0L,2000,2023,0000102144,000001,2023,004,2023-04-18,2023-04-18,SA,600000,20000011,P200003,S,USD,48336.97,48336.97,USER007,
0L,2000,2023,0000102144,000002,2023,004,2023-04-18,2023-04-18,SA,170000,,P200003,H,USD,-48336.97,-48336.97,USER007,
0L,2000,2023,0000102145,000001,2023,004,2023-04-18,2023-04-07,SA,600000,20000011,P200003,S,USD,14451.88,14451.88,USER026,
0L,2000,2023,0000102145,000002,2023,004,2023-04-18,2023-04-07,SA,170000,,P200003,H,USD,-14451.88,-14451.88,USER026,
0L,2000,2023,0000102146,000001,2023,004,2023-04-11,2023-04-03,SA,600000,20000011,P200003,S,USD,394383.94,394383.94,USER030,
0L,2000,2023,0000102146,000002,2023,004,2023-04-11,2023-04-03,SA,170000,,P200003,H,USD,-394383.94,-394383.94,USER030,
0L,2000,2023,0000102147,000001,2023,004,2023-04-26,2023-04-23,SA,610000,20000011,P200003,S,USD,957.54,957.54,USER004,
0L,2000,2023,0000102147,000002,2023,004,2023-04-26,2023-04-23,SA,170000,,P200003,H,USD,-957.54,-957.54,USER004,
0L,2000,2023,0000102148,000001,2023,004,2023-04-21,2023-04-13,SA,610000,20000011,P200003,S,USD,5787.58,5787.58,USER029,
0L,2000,2023,0000102148,000002,2023,004,2023-04-21,2023-04-13,SA,170000,,P200003,H,USD,-5787.58,-5787.58,USER029,
0L,2000,2023,0000102149,000001,2023,004,2023-04-11,2023-04-05,SA,610000,20000011,P200003,S,USD,2627.4,2627.4,USER004,
0L,2000,2023,0000102149,000002,2023,004,2023-04-11,2023-04-05,SA,170000,,P200003,H,USD,-2627.4,-2627.4,USER004,
0L,2000,2023,0000102150,000001,2023,004,2023-04-19,2023-04-08,SA,610000,20000011,P200003,S,USD,1831.61,1831.61,USER032,
0L,2000,2023,0000102150,000002,2023,004,2023-04-19,2023-04-08,SA,170000,,P200003,H,USD,-1831.61,-1831.61,USER032,
0L,2000,2023,0000102151,000001,2023,004,2023-04-04,2023-03-28,SA,610000,20000011,P200003,S,USD,1304.37,1304.37,USER030,
0L,2000,2023,0000102151,000002,2023,004,2023-04-04,2023-03-28,SA,170000,,P200003,H,USD,-1304.37,-1304.37,USER030,
0L,2000,2023,0000102152,000001,2023,004,2023-04-24,2023-04-13,SA,610000,20000011,P200003,S,USD,9045.87,9045.87,USER030,
0L,2000,2023,0000102152,000002,2023,004,2023-04-24,2023-04-13,SA,170000,,P200003,H,USD,-9045.87,-9045.87,USER030,
0L,2000,2023,0000102153,000001,2023,004,2023-04-04,2023-03-30,SA,610000,20000011,P200003,S,USD,409.86,409.86,USER018,
0L,2000,2023,0000102153,000002,2023,004,2023-04-04,2023-03-30,SA,170000,,P200003,H,USD,-409.86,-409.86,USER018,
0L,2000,2023,0000102154,000001,2023,004,2023-04-16,2023-04-14,SA,610000,20000011,P200003,S,USD,5448.44,5448.44,USER018,
0L,2000,2023,0000102154,000002,2023,004,2023-04-16,2023-04-14,SA,170000,,P200003,H,USD,-5448.44,-5448.44,USER018,
0L,2000,2023,0000102155,000001,2023,004,2023-04-14,2023-04-06,SA,610000,20000011,P200003,S,USD,212.12,212.12,USER024,
0L,2000,2023,0000102155,000002,2023,004,2023-04-14,2023-04-06,SA,170000,,P200003,H,USD,-212.12,-212.12,USER024,
0L,2000,2023,0000102156,000001,2023,004,2023-04-17,2023-04-15,SA,610000,20000011,P200003,S,USD,5066.73,5066.73,USER012,
0L,2000,2023,0000102156,000002,2023,004,2023-04-17,2023-04-15,SA,170000,,P200003,H,USD,-5066.73,-5066.73,USER012,
0L,2000,2023,0000102157,000001,2023,004,2023-04-28,2023-04-22,SA,610000,20000011,P200003,S,USD,3799.67,3799.67,USER010,
0L,2000,2023,0000102157,000002,2023,004,2023-04-28,2023-04-22,SA,170000,,P200003,H,USD,-3799.67,-3799.67,USER010,
0L,2000,2023,0000102158,000001,2023,004,2023-04-05,2023-03-26,SA,610000,20000011,P200003,S,USD,2523.44,2523.44,USER015,
0L,2000,2023,0000102158,000002,2023,004,2023-04-05,2023-03-26,SA,170000,,P200003,H,USD,-2523.44,-2523.44,USER015,
0L,2000,2023,0000102159,000001,2023,004,2023-04-06,2023-03-29,SA,610000,20000011,P200003,S,USD,660.42,660.42,USER001,
0L,2000,2023,0000102159,000002,2023,004,2023-04-06,2023-03-29,SA,170000,,P200003,H,USD,-660.42,-660.42,USER001,
0L,2000,2023,0000102160,000001,2023,004,2023-04-28,2023-04-17,SA,620000,20000011,P200003,S,USD,175.75,175.75,USER029,
0L,2000,2023,0000102160,000002,2023,004,2023-04-28,2023-04-17,SA,170000,,P200003,H,USD,-175.75,-175.75,USER029,
0L,2000,2023,0000102161,000001,2023,004,2023-04-11,2023-04-06,SA,620000,20000011,P200003,S,USD,18595.98,18595.98,USER038,
0L,2000,2023,0000102161,000002,2023,004,2023-04-11,2023-04-06,SA,170000,,P200003,H,USD,-18595.98,-18595.98,USER038,
0L,2000,2023,0000102162,000001,2023,004,2023-04-28,2023-04-19,SA,620000,20000011,P200003,S,USD,5806.09,5806.09,USER020,
0L,2000,2023,0000102162,000002,2023,004,2023-04-28,2023-04-19,SA,170000,,P200003,H,USD,-5806.09,-5806.09,USER020,
0L,2000,2023,0000102163,000001,2023,004,2023-04-03,2023-04-02,SA,620000,20000011,P200003,S,USD,8080.24,8080.24,USER028,
0L,2000,2023,0000102163,000002,2023,004,2023-04-03,2023-04-02,SA,170000,,P200003,H,USD,-8080.24,-8080.24,USER028,
0L,2000,2023,0000102164,000001,2023,004,2023-04-28,2023-04-26,SA,620000,20000011,P200003,S,USD,109624.58,109624.58,USER024,
0L,2000,2023,0000102164,000002,2023,004,2023-04-28,2023-04-26,SA,170000,,P200003,H,USD,-109624.58,-109624.58,USER024,
0L,2000,2023,0000102165,000001,2023,004,2023-04-12,2023-04-06,SA,620000,20000011,P200003,S,USD,198165.07,198165.07,USER032,
0L,2000,2023,0000102165,000002,2023,004,2023-04-12,2023-04-06,SA,170000,,P200003,H,USD,-198165.07,-198165.07,USER032,
0L,2000,2023,0000102166,000001,2023,004,2023-04-12,2023-04-07,SA,620000,20000011,P200003,S,USD,100197.3,100197.3,USER023,
0L,2000,2023,0000102166,000002,2023,004,2023-04-12,2023-04-07,SA,170000,,P200003,H,USD,-100197.3,-100197.3,USER023,
0L,2000,2023,0000102167,000001,2023,004,2023-04-03,2023-03-30,KR,720000,20000011,P200003,S,USD,18393.58,18393.58,USER019,
0L,2000,2023,0000102167,000002,2023,004,2023-04-03,2023-03-30,KR,160000,,P200003,H,USD,-18393.58,-18393.58,USER019,
