BUKRS,BELNR,GJAHR,MONAT,BUDAT,BLDAT,BLART,WAERS,VERSION,USNAM,STBLG,BUZEI,BSCHL,SHKZG,HKONT,KOSTL,PRCTR,DMBTR,WRBTR
2000,0000101459,2023,3,2023-03-30,2023-03-27,KR,USD,0,USER023,,1,40,S,700000,20000008,P200004,26709.78,26709.78
2000,0000101459,2023,3,2023-03-30,2023-03-27,KR,USD,0,USER023,,2,50,H,160000,,P200004,26709.78,26709.78
2000,0000101460,2023,3,2023-03-19,2023-03-14,KR,USD,0,USER011,,1,40,S,700000,20000008,P200004,82500.95,82500.95
2000,0000101460,2023,3,2023-03-19,2023-03-14,KR,USD,0,USER011,,2,50,H,160000,,P200004,82500.95,82500.95
2000,0000101461,2023,3,2023-03-30,2023-03-28,AF,USD,0,USER027,,1,40,S,780000,20000008,P200004,3952.58,3952.58
2000,0000101461,2023,3,2023-03-30,2023-03-28,AF,USD,0,USER027,,2,50,H,199000,,P200004,3952.58,3952.58
2000,0000101462,2023,3,2023-03-16,2023-03-06,AF,USD,0,USER018,,1,40,S,780000,20000008,P200004,2736.7,2736.7
2000,0000101462,2023,3,2023-03-16,2023-03-06,AF,USD,0,USER018,,2,50,H,199000,,P200004,2736.7,2736.7
2000,0000101463,2023,3,2023-03-21,2023-03-18,AF,USD,0,USER015,,1,40,S,780000,20000008,P200004,6859.24,6859.24
2000,0000101463,2023,3,2023-03-21,2023-03-18,AF,USD,0,USER015,,2,50,H,199000,,P200004,6859.24,6859.24
2000,0000101464,2023,3,2023-03-20,2023-03-19,AF,USD,0,USER031,,1,40,S,780000,20000008,P200004,2890.56,2890.56
2000,0000101464,2023,3,2023-03-20,2023-03-19,AF,USD,0,USER031,,2,50,H,199000,,P200004,2890.56,2890.56
2000,0000101465,2023,3,2023-03-31,2023-03-25,AF,USD,0,USER023,,1,40,S,780000,20000008,P200004,31939.55,31939.55
2000,0000101465,2023,3,2023-03-31,2023-03-25,AF,USD,0,USER023,,2,50,H,199000,,P200004,31939.55,31939.55
2000,0000101466,2023,3,2023-03-23,2023-03-12,AF,USD,0,USER012,,1,40,S,780000,20000008,P200004,60308.67,60308.67
2000,0000101466,2023,3,2023-03-23,2023-03-12,AF,USD,0,USER012,,2,50,H,199000,,P200004,60308.67,60308.67
2000,0000101467,2023,3,2023-03-28,2023-03-26,AF,USD,0,USER018,,1,40,S,780000,20000008,P200004,109619.9,109619.9
2000,0000101467,2023,3,2023-03-28,2023-03-26,AF,USD,0,USER018,,2,50,H,199000,,P200004,109619.9,109619.9
2000,0000101468,2023,3,2023-03-29,2023-03-22,AF,USD,0,USER019,,1,40,S,780000,20000008,P200004,124975.5,124975.5
2000,0000101468,2023,3,2023-03-29,2023-03-22,AF,USD,0,USER019,,2,50,H,199000,,P200004,124975.5,124975.5
2000,0000101469,2023,3,2023-03-29,2023-03-20,AF,USD,0,USER034,,1,40,S,780000,20000008,P200004,15567.26,15567.26
2000,0000101469,2023,3,2023-03-29,2023-03-20,AF,USD,0,USER034,,2,50,H,199000,,P200004,15567.26,15567.26
2000,0000101470,2023,3,2023-03-20,2023-03-15,DR,USD,0,USER025,,1,50,H,400000,20000009,P200001,3427741.41,3427741.41
2000,0000101470,2023,3,2023-03-20,2023-03-15,DR,USD,0,USER025,,2,40,S,140000,,P200001,3427741.41,3427741.41
2000,0000101471,2023,3,2023-03-06,2023-02-26,DR,USD,0,USER016,,1,50,H,400000,20000009,P200001,331967.29,331967.29
2000,0000101471,2023,3,2023-03-06,2023-02-26,DR,USD,0,USER016,,2,40,S,140000,,P200001,331967.29,331967.29
2000,0000101472,2023,3,2023-03-28,2023-03-17,DR,USD,0,USER002,,1,50,H,400000,20000009,P200001,990925.16,990925.16
2000,0000101472,2023,3,2023-03-28,2023-03-17,DR,USD,0,USER002,,2,40,S,140000,,P200001,990925.16,990925.16
2000,0000101473,2023,3,2023-03-14,2023-03-04,DR,USD,0,USER032,,1,50,H,400000,20000009,P200001,32923.89,32923.89
2000,0000101473,2023,3,2023-03-14,2023-03-04,DR,USD,0,USER032,,2,40,S,140000,,P200001,32923.89,32923.89
2000,0000101474,2023,3,2023-03-05,2023-02-25,DR,USD,0,USER006,,1,50,H,400000,20000009,P200001,11269.74,11269.74
2000,0000101474,2023,3,2023-03-05,2023-02-25,DR,USD,0,USER006,,2,40,S,140000,,P200001,11269.74,11269.74
2000,0000101475,2023,3,2023-03-31,2023-03-28,DR,USD,0,USER037,,1,50,H,400000,20000009,P200001,6692839.53,6692839.53
2000,0000101475,2023,3,2023-03-31,2023-03-28,DR,USD,0,USER037,,2,40,S,140000,,P200001,6692839.53,6692839.53
2000,0000101476,2023,3,2023-03-17,2023-03-12,DR,USD,0,USER021,,1,50,H,400000,20000009,P200001,5415139.3,5415139.3
2000,0000101476,2023,3,2023-03-17,2023-03-12,DR,USD,0,USER021,,2,40,S,140000,,P200001,5415139.3,5415139.3
2000,0000101477,2023,3,2023-03-02,2023-02-23,DR,USD,0,USER015,,1,50,H,400000,20000009,P200001,22880.24,22880.24
2000,0000101477,2023,3,2023-03-02,2023-02-23,DR,USD,0,USER015,,2,40,S,140000,,P200001,22880.24,22880.24
2000,0000101478,2023,3,2023-03-04,2023-03-02,DR,USD,0,USER038,,1,50,H,400000,20000009,P200001,125066.12,125066.12
2000,0000101478,2023,3,2023-03-04,2023-03-02,DR,USD,0,USER038,,2,40,S,140000,,P200001,125066.12,125066.12
2000,0000101479,2023,3,2023-03-30,2023-03-23,DR,USD,0,USER006,,1,50,H,400000,20000009,P200001,602896.18,602896.18
2000,0000101479,2023,3,2023-03-30,2023-03-23,DR,USD,0,USER006,,2,40,S,140000,,P200001,602896.18,602896.18
2000,0000101480,2023,3,2023-03-01,2023-02-22,DR,USD,0,USER008,,1,50,H,400000,20000009,P200001,1976522.48,1976522.48
2000,0000101480,2023,3,2023-03-01,2023-02-22,DR,USD,0,USER008,,2,40,S,140000,,P200001,1976522.48,1976522.48
2000,0000101481,2023,3,2023-03-31,2023-03-30,DR,USD,0,USER026,,1,50,H,400000,20000009,P200001,2418365.22,2418365.22
2000,0000101481,2023,3,2023-03-31,2023-03-30,DR,USD,0,USER026,,2,40,S,140000,,P200001,2418365.22,2418365.22
2000,0000101482,2023,3,2023-03-31,2023-03-23,DR,USD,0,USER029,,1,50,H,410000,20000009,P200001,305111.82,305111.82
2000,0000101482,2023,3,2023-03-31,2023-03-23,DR,USD,0,USER029,,2,40,S,140000,,P200001,305111.82,305111.82
2000,0000101483,2023,3,2023-03-03,2023-02-24,DR,USD,0,USER035,,1,50,H,410000,20000009,P200001,185423.28,185423.28
2000,0000101483,2023,3,2023-03-03,2023-02-24,DR,USD,0,USER035,,2,40,S,140000,,P200001,185423.28,185423.28
2000,0000101484,2023,3,2023-03-06,2023-02-24,DR,USD,0,USER034,,1,50,H,410000,20000009,P200001,1720037.2,1720037.2
2000,0000101484,2023,3,2023-03-06,2023-02-24,DR,USD,0,USER034,,2,40,S,140000,,P200001,1720037.2,1720037.2
2000,0000101485,2023,3,2023-03-03,2023-02-24,DR,USD,0,USER020,,1,50,H,410000,20000009,P200001,3607577.57,3607577.57
2000,0000101485,2023,3,2023-03-03,2023-02-24,DR,USD,0,USER020,,2,40,S,140000,,P200001,3607577.57,3607577.57
2000,0000101486,2023,3,2023-03-31,2023-03-22,DR,USD,0,USER009,,1,50,H,410000,20000009,P200001,35297.12,35297.12
2000,0000101486,2023,3,2023-03-31,2023-03-22,DR,USD,0,USER009,,2,40,S,140000,,P200001,35297.12,35297.12
2000,0000101487,2023,3,2023-03-21,2023-03-16,DR,USD,0,USER033,,1,50,H,410000,20000009,P200001,26171.63,26171.63
2000,0000101487,2023,3,2023-03-21,2023-03-16,DR,USD,0,USER033,,2,40,S,140000,,P200001,26171.63,26171.63
2000,0000101488,2023,3,2023-03-02,2023-03-01,DR,USD,0,USER024,,1,50,H,410000,20000009,P200001,690936.5,690936.5
2000,0000101488,2023,3,2023-03-02,2023-03-01,DR,USD,0,USER024,,2,40,S,140000,,P200001,690936.5,690936.5
2000,0000101489,2023,3,2023-03-23,2023-03-15,DR,USD,0,USER016,,1,50,H,410000,20000009,P200001,917353.86,917353.86
2000,0000101489,2023,3,2023-03-23,2023-03-15,DR,USD,0,USER016,,2,40,S,140000,,P200001,917353.86,917353.86
2000,0000101490,2023,3,2023-03-29,2023-03-26,DR,USD,0,USER002,,1,50,H,410000,20000009,P200001,487281.09,487281.09
2000,0000101490,2023,3,2023-03-29,2023-03-26,DR,USD,0,USER002,,2,40,S,140000,,P200001,487281.09,487281.09
2000,0000101491,2023,3,2023-03-02,2023-02-19,DR,USD,0,USER035,,1,50,H,410000,20000009,P200001,304388.7,304388.7
2000,0000101491,2023,3,2023-03-02,2023-02-19,DR,USD,0,USER035,,2,40,S,140000,,P200001,304388.7,304388.7
2000,0000101492,2023,3,2023-03-29,2023-03-19,DR,USD,0,USER037,,1,50,H,410000,20000009,P200001,332670.3,332670.3
2000,0000101492,2023,3,2023-03-29,2023-03-19,DR,USD,0,USER037,,2,40,S,140000,,P200001,332670.3,332670.3
2000,0000101493,2023,3,2023-03-09,2023-03-01,KR,USD,0,USER033,,1,40,S,700000,20000009,P200001,36119.39,36119.39
2000,0000101493,2023,3,2023-03-09,2023-03-01,KR,USD,0,USER033,,2,50,H,160000,,P200001,36119.39,36119.39
2000,0000101494,2023,3,2023-03-02,2023-02-22,KR,USD,0,USER018,,1,40,S,700000,20000009,P200001,7210.07,7210.07
2000,0000101494,2023,3,2023-03-02,2023-02-22,KR,USD,0,USER018,,2,50,H,160000,,P200001,7210.07,7210.07
2000,0000101495,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER002,,1,40,S,700000,20000009,P200001,10224.17,10224.17
2000,0000101495,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER002,,2,50,H,160000,,P200001,10224.17,10224.17
2000,0000101496,2023,3,2023-03-04,2023-02-28,KR,USD,0,USER019,,1,40,S,700000,20000009,P200001,29293.24,29293.24
2000,0000101496,2023,3,2023-03-04,2023-02-28,KR,USD,0,USER019,,2,50,H,160000,,P200001,29293.24,29293.24
2000,0000101497,2023,3,2023-03-30,2023-03-22,KR,USD,0,USER001,,1,40,S,700000,20000009,P200001,50413.84,50413.84
2000,0000101497,2023,3,2023-03-30,2023-03-22,KR,USD,0,USER001,,2,50,H,160000,,P200001,50413.84,50413.84
2000,0000101498,2023,3,2023-03-15,2023-03-08,KR,USD,0,USER003,,1,40,S,710000,20000009,P200001,86543.08,86543.08
2000,0000101498,2023,3,2023-03-15,2023-03-08,KR,USD,0,USER003,,2,50,H,160000,,P200001,86543.08,86543.08
2000,0000101499,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER018,,1,40,S,710000,20000009,P200001,105404.57,105404.57
2000,0000101499,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER018,,2,50,H,160000,,P200001,105404.57,105404.57
2000,0000101500,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER027,,1,40,S,710000,20000009,P200001,4039.36,4039.36
2000,0000101500,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER027,,2,50,H,160000,,P200001,4039.36,4039.36
2000,0000101501,2023,3,2023-03-29,2023-03-18,KR,USD,0,USER035,,1,40,S,710000,20000009,P200001,92298.07,92298.07
2000,0000101501,2023,3,2023-03-29,2023-03-18,KR,USD,0,USER035,,2,50,H,160000,,P200001,92298.07,92298.07
2000,0000101502,2023,3,2023-03-29,2023-03-24,KR,USD,0,USER026,,1,40,S,710000,20000009,P200001,29791.83,29791.83
2000,0000101502,2023,3,2023-03-29,2023-03-24,KR,USD,0,USER026,,2,50,H,160000,,P200001,29791.83,29791.83
2000,0000101503,2023,3,2023-03-24,2023-03-23,KR,USD,0,USER009,,1,40,S,710000,20000009,P200001,282138.52,282138.52
2000,0000101503,2023,3,2023-03-24,2023-03-23,KR,USD,0,USER009,,2,50,H,160000,,P200001,282138.52,282138.52
2000,0000101504,2023,3,2023-03-31,2023-03-27,KR,USD,0,USER020,,1,40,S,710000,20000009,P200001,142550.61,142550.61
2000,0000101504,2023,3,2023-03-31,2023-03-27,KR,USD,0,USER020,,2,50,H,160000,,P200001,142550.61,142550.61
2000,0000101505,2023,3,2023-03-10,2023-03-04,KR,USD,0,USER021,,1,40,S,710000,20000009,P200001,38213.46,38213.46
2000,0000101505,2023,3,2023-03-10,2023-03-04,KR,USD,0,USER021,,2,50,H,160000,,P200001,38213.46,38213.46
2000,0000101506,2023,3,2023-03-29,2023-03-27,SA,USD,0,USER006,,1,40,S,600000,20000009,P200001,143944.33,143944.33
2000,0000101506,2023,3,2023-03-29,2023-03-27,SA,USD,0,USER006,,2,50,H,170000,,P200001,143944.33,143944.33
2000,0000101507,2023,3,2023-03-17,2023-03-15,SA,USD,0,USER024,,1,40,S,600000,20000009,P200001,114920.2,114920.2
2000,0000101507,2023,3,2023-03-17,2023-03-15,SA,USD,0,USER024,,2,50,H,170000,,P200001,114920.2,114920.2
2000,0000101508,2023,3,2023-03-20,2023-03-15,SA,USD,0,USER010,,1,40,S,600000,20000009,P200001,9882.15,9882.15
2000,0000101508,2023,3,2023-03-20,2023-03-15,SA,USD,0,USER010,,2,50,H,170000,,P200001,9882.15,9882.15
2000,0000101509,2023,3,2023-03-29,2023-03-27,SA,USD,0,USER018,,1,40,S,600000,20000009,P200001,348.72,348.72
2000,0000101509,2023,3,2023-03-29,2023-03-27,SA,USD,0,USER018,,2,50,H,170000,,P200001,348.72,348.72
2000,0000101510,2023,3,2023-03-29,2023-03-27,SA,USD,0,USER019,,1,40,S,600000,20000009,P200001,21422.96,21422.96
2000,0000101510,2023,3,2023-03-29,2023-03-27,SA,USD,0,USER019,,2,50,H,170000,,P200001,21422.96,21422.96
2000,0000101511,2023,3,2023-03-14,2023-03-12,SA,USD,0,USER013,,1,40,S,600000,20000009,P200001,106097.68,106097.68
2000,0000101511,2023,3,2023-03-14,2023-03-12,SA,USD,0,USER013,,2,50,H,170000,,P200001,106097.68,106097.68
2000,0000101512,2023,3,2023-03-29,2023-03-23,SA,USD,0,USER033,,1,40,S,600000,20000009,P200001,52184.21,52184.21
2000,0000101512,2023,3,2023-03-29,2023-03-23,SA,USD,0,USER033,,2,50,H,170000,,P200001,52184.21,52184.21
2000,0000101513,2023,3,2023-03-31,2023-03-29,SA,USD,0,USER038,,1,40,S,600000,20000009,P200001,309680.18,309680.18
2000,0000101513,2023,3,2023-03-31,2023-03-29,SA,USD,0,USER038,,2,50,H,170000,,P200001,309680.18,309680.18
2000,0000101514,2023,3,2023-03-26,2023-03-21,SA,USD,0,USER004,,1,40,S,620000,20000009,P200001,2386.97,2386.97
2000,0000101514,2023,3,2023-03-26,2023-03-21,SA,USD,0,USER004,,2,50,H,170000,,P200001,2386.97,2386.97
2000,0000101515,2023,3,2023-03-02,2023-02-26,SA,USD,0,USER019,,1,40,S,620000,20000009,P200001,19056.24,19056.24
2000,0000101515,2023,3,2023-03-02,2023-02-26,SA,USD,0,USER019,,2,50,H,170000,,P200001,19056.24,19056.24
2000,0000101516,2023,3,2023-03-20,2023-03-09,SA,USD,0,USER001,,1,40,S,620000,20000009,P200001,61472.76,61472.76
2000,0000101516,2023,3,2023-03-20,2023-03-09,SA,USD,0,USER001,,2,50,H,170000,,P200001,61472.76,61472.76
2000,0000101517,2023,3,2023-03-02,2023-02-22,SA,USD,0,USER011,,1,40,S,620000,20000009,P200001,33079.31,33079.31
2000,0000101517,2023,3,2023-03-02,2023-02-22,SA,USD,0,USER011,,2,50,H,170000,,P200001,33079.31,33079.31
2000,0000101518,2023,3,2023-03-30,2023-03-26,SA,USD,0,USER019,,1,40,S,620000,20000009,P200001,14676.89,14676.89
2000,0000101518,2023,3,2023-03-30,2023-03-26,SA,USD,0,USER019,,2,50,H,170000,,P200001,14676.89,14676.89
2000,0000101519,2023,3,2023-03-29,2023-03-22,SA,USD,0,USER030,,1,40,S,620000,20000009,P200001,14048.24,14048.24
2000,0000101519,2023,3,2023-03-29,2023-03-22,SA,USD,0,USER030,,2,50,H,170000,,P200001,14048.24,14048.24
2000,0000101520,2023,3,2023-03-31,2023-03-21,SA,USD,0,USER014,,1,40,S,620000,20000009,P200001,61893.54,61893.54
2000,0000101520,2023,3,2023-03-31,2023-03-21,SA,USD,0,USER014,,2,50,H,170000,,P200001,61893.54,61893.54
2000,0000101521,2023,3,2023-03-30,2023-03-25,AB,USD,0,USER012,,1,40,S,740000,20000009,P200001,104376.05,104376.05
2000,0000101521,2023,3,2023-03-30,2023-03-25,AB,USD,0,USER012,,2,50,H,490000,,P200001,104376.05,104376.05
2000,0000101522,2023,3,2023-03-22,2023-03-21,KR,USD,0,USER031,,1,40,S,740000,20000009,P200001,174219.0,174219.0
2000,0000101522,2023,3,2023-03-22,2023-03-21,KR,USD,0,USER031,,2,50,H,160000,,P200001,174219.0,174219.0
2000,0000101523,2023,3,2023-03-30,2023-03-24,KR,USD,0,USER013,,1,40,S,500000,20000010,P200002,1681545.11,1681545.11
2000,0000101523,2023,3,2023-03-30,2023-03-24,KR,USD,0,USER013,,2,50,H,160000,,P200002,1681545.11,1681545.11
2000,0000101524,2023,3,2023-03-31,2023-03-25,KR,USD,0,USER020,,1,40,S,500000,20000010,P200002,718616.54,718616.54
2000,0000101524,2023,3,2023-03-31,2023-03-25,KR,USD,0,USER020,,2,50,H,160000,,P200002,718616.54,718616.54
2000,0000101525,2023,3,2023-03-30,2023-03-30,KR,USD,0,USER035,,1,40,S,500000,20000010,P200002,1558122.82,1558122.82
2000,0000101525,2023,3,2023-03-30,2023-03-30,KR,USD,0,USER035,,2,50,H,160000,,P200002,1558122.82,1558122.82
2000,0000101526,2023,3,2023-03-15,2023-03-11,KR,USD,0,USER018,,1,40,S,500000,20000010,P200002,806.92,806.92
2000,0000101526,2023,3,2023-03-15,2023-03-11,KR,USD,0,USER018,,2,50,H,160000,,P200002,806.92,806.92
2000,0000101527,2023,3,2023-03-30,2023-03-23,KR,USD,0,USER021,,1,40,S,500000,20000010,P200002,69753.97,69753.97
2000,0000101527,2023,3,2023-03-30,2023-03-23,KR,USD,0,USER021,,2,50,H,160000,,P200002,69753.97,69753.97
2000,0000101528,2023,3,2023-03-29,2023-03-27,KR,USD,0,USER032,,1,40,S,500000,20000010,P200002,323149.96,323149.96
2000,0000101528,2023,3,2023-03-29,2023-03-27,KR,USD,0,USER032,,2,50,H,160000,,P200002,323149.96,323149.96
2000,0000101529,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER015,,1,40,S,510000,20000010,P200002,1443632.04,1443632.04
2000,0000101529,2023,3,2023-03-31,2023-03-30,KR,USD,0,USER015,,2,50,H,160000,,P200002,1443632.04,1443632.04
2000,0000101530,2023,3,2023-03-29,2023-03-24,KR,USD,0,USER001,,1,40,S,510000,20000010,P200002,807619.54,807619.54
2000,0000101530,2023,3,2023-03-29,2023-03-24,KR,USD,0,USER001,,2,50,H,160000,,P200002,807619.54,807619.54
2000,0000101531,2023,3,2023-03-02,2023-03-01,KR,USD,0,USER012,,1,40,S,510000,20000010,P200002,1305114.95,1305114.95
2000,0000101531,2023,3,2023-03-02,2023-03-01,KR,USD,0,USER012,,2,50,H,160000,,P200002,1305114.95,1305114.95
2000,0000101532,2023,3,2023-03-09,2023-03-09,KR,USD,0,USER016,,1,40,S,510000,20000010,P200002,2413864.36,2413864.36
2000,0000101532,2023,3,2023-03-09,2023-03-09,KR,USD,0,USER016,,2,50,H,160000,,P200002,2413864.36,2413864.36
2000,0000101533,2023,3,2023-03-24,2023-03-20,KR,USD,0,USER002,,1,40,S,510000,20000010,P200002,617574.77,617574.77
2000,0000101533,2023,3,2023-03-24,2023-03-20,KR,USD,0,USER002,,2,50,H,160000,,P200002,617574.77,617574.77
2000,0000101534,2023,3,2023-03-31,2023-03-30,SA,USD,0,USER001,,1,40,S,600000,20000010,P200002,753.26,753.26
2000,0000101534,2023,3,2023-03-31,2023-03-30,SA,USD,0,USER001,,2,50,H,170000,,P200002,753.26,753.26
2000,0000101535,2023,3,2023-03-30,2023-03-23,SA,USD,0,USER039,,1,40,S,600000,20000010,P200002,4224.09,4224.09
2000,0000101535,2023,3,2023-03-30,2023-03-23,SA,USD,0,USER039,,2,50,H,170000,,P200002,4224.09,4224.09
2000,0000101536,2023,3,2023-03-22,2023-03-20,SA,USD,0,USER034,,1,40,S,600000,20000010,P200002,241009.71,241009.71
2000,0000101536,2023,3,2023-03-22,2023-03-20,SA,USD,0,USER034,,2,50,H,170000,,P200002,241009.71,241009.71
2000,0000101537,2023,3,2023-03-27,2023-03-22,SA,USD,0,USER012,,1,40,S,600000,20000010,P200002,258548.19,258548.19
2000,0000101537,2023,3,2023-03-27,2023-03-22,SA,USD,0,USER012,,2,50,H,170000,,P200002,258548.19,258548.19
2000,0000101538,2023,3,2023-03-29,2023-03-29,SA,USD,0,USER019,,1,40,S,600000,20000010,P200002,279.04,279.04
2000,0000101538,2023,3,2023-03-29,2023-03-29,SA,USD,0,USER019,,2,50,H,170000,,P200002,279.04,279.04
2000,0000101539,2023,3,2023-03-30,2023-03-19,SA,USD,0,USER037,,1,40,S,600000,20000010,P200002,6409.58,6409.58
2000,0000101539,2023,3,2023-03-30,2023-03-19,SA,USD,0,USER037,,2,50,H,170000,,P200002,6409.58,6409.58
2000,0000101540,2023,3,2023-03-31,2023-03-23,SA,USD,0,USER014,,1,40,S,600000,20000010,P200002,69139.16,69139.16
2000,0000101540,2023,3,2023-03-31,2023-03-23,SA,USD,0,USER014,,2,50,H,170000,,P200002,69139.16,69139.16
2000,0000101541,2023,3,2023-03-24,2023-03-15,SA,USD,0,USER038,,1,40,S,620000,20000010,P200002,619.09,619.09
2000,0000101541,2023,3,2023-03-24,2023-03-15,SA,USD,0,USER038,,2,50,H,170000,,P200002,619.09,619.09
2000,0000101542,2023,3,2023-03-30,2023-03-28,SA,USD,0,USER004,,1,40,S,620000,20000010,P200002,10486.67,10486.67
2000,0000101542,2023,3,2023-03-30,2023-03-28,SA,USD,0,USER004,,2,50,H,170000,,P200002,10486.67,10486.67
2000,0000101543,2023,3,2023-03-31,2023-03-27,SA,USD,0,USER025,,1,40,S,620000,20000010,P200002,30592.12,30592.12
2000,0000101543,2023,3,2023-03-31,2023-03-27,SA,USD,0,USER025,,2,50,H,170000,,P200002,30592.12,30592.12
2000,0000101544,2023,3,2023-03-27,2023-03-20,SA,USD,0,USER039,,1,40,S,620000,20000010,P200002,19152.45,19152.45
2000,0000101544,2023,3,2023-03-27,2023-03-20,SA,USD,0,USER039,,2,50,H,170000,,P200002,19152.45,19152.45
2000,0000101545,2023,3,2023-03-16,2023-03-11,SA,USD,0,USER023,,1,40,S,620000,20000010,P200002,5019.79,5019.79
2000,0000101545,2023,3,2023-03-16,2023-03-11,SA,USD,0,USER023,,2,50,H,170000,,P200002,5019.79,5019.79
2000,0000101546,2023,3,2023-03-30,2023-03-22,SA,USD,0,USER038,,1,40,S,620000,20000010,P200002,14851.71,14851.71
2000,0000101546,2023,3,2023-03-30,2023-03-22,SA,USD,0,USER038,,2,50,H,170000,,P200002,14851.71,14851.71
2000,0000101547,2023,3,2023-03-10,2023-02-28,SA,USD,0,USER018,,1,40,S,620000,20000010,P200002,14489.07,14489.07
2000,0000101547,2023,3,2023-03-10,2023-02-28,SA,USD,0,USER018,,2,50,H,170000,,P200002,14489.07,14489.07
2000,0000101548,2023,3,2023-03-15,2023-03-12,SA,USD,0,USER014,,1,40,S,620000,20000010,P200002,14353.16,14353.16
2000,0000101548,2023,3,2023-03-15,2023-03-12,SA,USD,0,USER014,,2,50,H,170000,,P200002,14353.16,14353.16
2000,0000101549,2023,3,2023-03-08,2023-03-05,SA,USD,0,USER031,,1,40,S,620000,20000010,P200002,4139.47,4139.47
2000,0000101549,2023,3,2023-03-08,2023-03-05,SA,USD,0,USER031,,2,50,H,170000,,P200002,4139.47,4139.47
2000,0000101550,2023,3,2023-03-29,2023-03-25,SA,USD,0,USER021,,1,40,S,620000,20000010,P200002,16702.73,16702.73
2000,0000101550,2023,3,2023-03-29,2023-03-25,SA,USD,0,USER021,,2,50,H,170000,,P200002,16702.73,16702.73
2000,0000101551,2023,3,2023-03-24,2023-03-16,SA,USD,0,USER021,,1,40,S,620000,20000010,P200002,51470.41,51470.41
2000,0000101551,2023,3,2023-03-24,2023-03-16,SA,USD,0,USER021,,2,50,H,170000,,P200002,51470.41,51470.41
2000,0000101552,2023,3,2023-03-20,2023-03-15,KR,USD,0,USER003,,1,40,S,720000,20000010,P200002,30029.77,30029.77
2000,0000101552,2023,3,2023-03-20,2023-03-15,KR,USD,0,USER003,,2,50,H,160000,,P200002,30029.77,30029.77
2000,0000101553,2023,3,2023-03-14,2023-03-03,KR,USD,0,USER023,,1,40,S,720000,20000010,P200002,291653.32,291653.32
2000,0000101553,2023,3,2023-03-14,2023-03-03,KR,USD,0,USER023,,2,50,H,160000,,P200002,291653.32,291653.32
2000,0000101554,2023,3,2023-03-30,2023-03-20,KR,USD,0,USER009,,1,40,S,720000,20000010,P200002,10532.63,10532.63
2000,0000101554,2023,3,2023-03-30,2023-03-20,KR,USD,0,USER009,,2,50,H,160000,,P200002,10532.63,10532.63
2000,0000101555,2023,3,2023-03-15,2023-03-13,KR,USD,0,USER022,,1,40,S,720000,20000010,P200002,25913.46,25913.46
2000,0000101555,2023,3,2023-03-15,2023-03-13,KR,USD,0,USER022,,2,50,H,160000,,P200002,25913.46,25913.46
2000,0000101556,2023,3,2023-03-17,2023-03-13,KR,USD,0,USER038,,1,40,S,720000,20000010,P200002,21177.66,21177.66
2000,0000101556,2023,3,2023-03-17,2023-03-13,KR,USD,0,USER038,,2,50,H,160000,,P200002,21177.66,21177.66
2000,0000101557,2023,3,2023-03-21,2023-03-16,KR,USD,0,USER029,,1,40,S,730000,20000010,P200002,158686.56,158686.56
2000,0000101557,2023,3,2023-03-21,2023-03-16,KR,USD,0,USER029,,2,50,H,160000,,P200002,158686.56,158686.56
2000,0000101558,2023,3,2023-03-27,2023-03-23,KR,USD,0,USER028,,1,40,S,730000,20000010,P200002,49336.04,49336.04
2000,0000101558,2023,3,2023-03-27,2023-03-23,KR,USD,0,USER028,,2,50,H,160000,,P200002,49336.04,49336.04
2000,0000101559,2023,3,2023-03-30,2023-03-23,KR,USD,0,USER035,,1,40,S,730000,20000010,P200002,66275.79,66275.79
2000,0000101559,2023,3,2023-03-30,2023-03-23,KR,USD,0,USER035,,2,50,H,160000,,P200002,66275.79,66275.79
2000,0000101560,2023,3,2023-03-31,2023-03-24,KR,USD,0,USER031,,1,40,S,730000,20000010,P200002,88353.43,88353.43
2000,0000101560,2023,3,2023-03-31,2023-03-24,KR,USD,0,USER031,,2,50,H,160000,,P200002,88353.43,88353.43
2000,0000101561,2023,3,2023-03-21,2023-03-18,AF,USD,0,USER014,,1,40,S,780000,20000010,P200002,20104.16,20104.16
